year,value,source,notes
1990,1860734409,CEPALStat: 733,"CEPALStat: 6432,6495"
1991,1971786197,CEPALStat: 733,"CEPALStat: 6432,6495"
1992,1677807435,CEPALStat: 733,"CEPALStat: 6432,6495"
1993,1583721892,CEPALStat: 733,"CEPALStat: 6432,6495"
1994,1518941683,CEPALStat: 733,"CEPALStat: 6432,6495"
1995,1492412644,CEPALStat: 733,"CEPALStat: 6432,6495"
1996,1599762706,CEPALStat: 733,"CEPALStat: 6432,6495"
1997,1626907443,CEPALStat: 733,"CEPALStat: 6432,6495"
1998,1710414523,CEPALStat: 733,"CEPALStat: 6432,6495"
1999,1927276291,CEPALStat: 733,"CEPALStat: 6432,6495"
2000,1943859257,CEPALStat: 733,"CEPALStat: 6432,6495"
2001,2049279543,CEPALStat: 733,"CEPALStat: 6432,6495"
2002,2072870786,CEPALStat: 733,"CEPALStat: 6432,6495"
2003,2076122854,CEPALStat: 733,"CEPALStat: 6432,6495"
2004,-2117290250,CEPALStat: 733,"CEPALStat: 6432,6495"
2005,-2095667296,CEPALStat: 733,"CEPALStat: 6432,6495"
2006,-2033761392,CEPALStat: 733,"CEPALStat: 6432,6495"
2007,-1849966849,CEPALStat: 733,"CEPALStat: 6432,6495"
2008,-1764189482,CEPALStat: 733,"CEPALStat: 6432,6495"
2009,-1742374985,CEPALStat: 733,"CEPALStat: 6495,6432"
2010,-1654722163,CEPALStat: 733,"CEPALStat: 6495,6432"
2011,-1592141207,CEPALStat: 733,"CEPALStat: 6432,6495"
2012,-1491755036,CEPALStat: 733,"CEPALStat: 6432,6495"
